PC,IIN,EIN
-0.0024369419499559175,4.824068854651868e-06,1.9296275418607472e-05
-0.0024369480119900856,4.824052984384677e-06,1.929621193753871e-05
-0.0024369540773398835,4.824037092473754e-06,1.9296148369895017e-05
-0.0024369601458193307,4.824021179637369e-06,1.9296084718549477e-05
-0.0024369662172442877,4.82400524657834e-06,1.929602098631336e-05
-0.002436972291432435,4.823989293984921e-06,1.9295957175939685e-05
-0.0024369783682032563,4.8239733225316185e-06,1.9295893290126474e-05
-0.002436984447378019,4.82395733287994e-06,1.929582933151976e-05
-0.002436990528779756,4.823941325679083e-06,1.929576530271633e-05
-0.002436996612233252,4.8239253015665675e-06,1.929570120626627e-05
-0.002437002697565023,4.8239092611688206e-06,1.9295637044675282e-05
-0.002437008784603302,4.8238932051017095e-06,1.9295572820406838e-05
-0.0024370148731780237,4.823877133971036e-06,1.9295508535884143e-05
-0.0024370209631208077,4.823861048372988e-06,1.9295444193491953e-05
-0.002437027054264945,4.823844948894563e-06,1.929537979557825e-05
-0.002437033146445382,4.823828836113947e-06,1.929531534445579e-05
-0.0024370392394987067,4.823812710600877e-06,1.9295250842403507e-05
-0.002437045333263134,4.823796572916961e-06,1.9295186291667843e-05
-0.002437051427578494,4.823780423615989e-06,1.9295121694463955e-05
-0.002437057522286214,4.823764263244208e-06,1.9295057052976832e-05
-0.0024370636172293104,4.823748092340584e-06,1.9294992369362336e-05
-0.0024370697122523713,4.823731911437038e-06,1.9294927645748152e-05
-0.002437075807201545,4.823715721058672e-06,1.929486288423469e-05
-0.0024370819019245283,4.823699521723973e-06,1.9294798086895892e-05
-0.002437087996270553,4.8236833139450025e-06,1.929473325578001e-05
-0.0024370940900903717,4.823667098227578e-06,1.9294668392910313e-05
-0.0024371001832362497,4.823650875071435e-06,1.929460350028574e-05
-0.0024371062755619483,4.823634644970383e-06,1.929453857988153e-05
-0.0024371123669227166,4.823618408412444e-06,1.9294473633649775e-05
-0.002437118457175277,4.8236021658799935e-06,1.9294408663519974e-05
-0.002437124546177815,4.823585917849879e-06,1.9294343671399517e-05
-0.002437130633789967,4.823569664793543e-06,1.929427865917417e-05
-0.0024371367198728097,4.8235534071771255e-06,1.9294213628708502e-05
-0.0024371428042888484,4.823537145461573e-06,1.929414858184629e-05
-0.002437148886902004,4.823520880102732e-06,1.929408352041093e-05
-0.002437154967577605,4.8235046115514425e-06,1.929401844620577e-05
-0.002437161046182375,4.82348834025362e-06,1.929395336101448e-05
-0.0024371671225844205,4.8234720666503415e-06,1.9293888266601366e-05
-0.002437173196653223,4.823455791177917e-06,1.9293823164711666e-05
-0.0024371792682596274,4.823439514267965e-06,1.929375805707186e-05
-0.0024371853372758285,4.823423236347483e-06,1.929369294538993e-05
-0.0024371914035753645,4.823406957838909e-06,1.9293627831355636e-05
-0.0024371974670331052,4.823390679160187e-06,1.9293562716640747e-05
-0.0024372035275252403,4.8233744007248245e-06,1.9293497602899298e-05
-0.0024372095849292718,4.823358122941952e-06,1.9293432491767808e-05
-0.0024372156391240006,4.823341846216374e-06,1.9293367384865497e-05
-0.0024372216899895198,4.823325570948625e-06,1.92933022837945e-05
-0.0024372277374072023,4.823309297535016e-06,1.9293237190140063e-05
-0.0024372337812596915,4.823293026367685e-06,1.929317210547074e-05
-0.0024372398214308924,4.823276757834643e-06,1.929310703133857e-05
-0.002437245857805961,4.823260492319819e-06,1.9293041969279275e-05
-0.0024372518902712947,4.823244230203103e-06,1.929297692081241e-05
-0.0024372579187145224,4.823227971860388e-06,1.929291188744155e-05
-0.0024372639430244956,4.823211717663611e-06,1.9292846870654445e-05
-0.0024372699630912783,4.8231954679807934e-06,1.9292781871923174e-05
-0.002437275978806139,4.8231792231760765e-06,1.9292716892704306e-05
-0.0024372819900615387,4.823162983609761e-06,1.9292651934439045e-05
-0.0024372879967511246,4.823146749638344e-06,1.9292586998553376e-05
-0.0024372939987697194,4.8231305216145534e-06,1.9292522086458214e-05
-0.0024372999960133117,4.823114299887384e-06,1.9292457199549535e-05
-0.0024373059883790477,4.823098084802128e-06,1.9292392339208513e-05
-0.0024373119757652236,4.823081876700413e-06,1.929232750680165e-05
-0.0024373179580712725,4.823065675920231e-06,1.9292262703680923e-05
-0.0024373239351977603,4.823049482795971e-06,1.9292197931183885e-05
-0.0024373299070463736,4.823033297658454e-06,1.9292133190633816e-05
-0.002437335873519913,4.8230171208349565e-06,1.9292068483339826e-05
-0.0024373418345222833,4.8230009526492485e-06,1.9292003810596994e-05
-0.0024373477899584843,4.822984793421618e-06,1.929193917368647e-05
-0.002437353739734604,4.822968643468903e-06,1.9291874573875613e-05
-0.0024373596837578087,4.82295250310452e-06,1.929181001241808e-05
-0.0024373656219363357,4.82293637263849e-06,1.929174549055396e-05
-0.0024373715541794834,4.822920252377472e-06,1.9291681009509888e-05
-0.0024373774803976038,4.822904142624785e-06,1.929161657049914e-05
-0.002437383400502095,4.8228880436804385e-06,1.9291552174721754e-05
