E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
-1.6794008903307937e-05,1.8066171053897778e-05,0.0002608851365091749,-1.5183625449197437e-05,0.0014087588403873387,0.0008592305304374306,1.6594912819872276e-05,0.0015983237314123784,0.0007982628165521244,0.00039010736442496286,0.00014120555025364843,0.00011439142301171426,0.0004654452172531703,-9.377403360110677e-05,2.0587220194822924e-05,-1.6225620308820921e-06
-1.6809941177096536e-05,1.8083220095758943e-05,0.00026113180200141206,-1.5198016218760272e-05,0.0014100908501135882,0.0008600429099824015,1.6610552988497792e-05,0.0015998350841469773,0.0007990176169236931,0.00039047624856612705,0.00014133908615240588,0.00011449959237813128,0.0004658852748602367,-9.386273431565569e-05,2.0606684643521864e-05,-1.624098513695828e-06
-1.682454395860712e-05,1.809884310092432e-05,0.00026135785309233764,-1.5211205615977976e-05,0.001411311542064501,0.0008607873964887214,1.662488419740693e-05,0.001601220135148605,0.0007997093386978759,0.0003908143057006025,0.0001414614631575199,0.00011459872226856008,0.0004662885551731463,-9.39440235210533e-05,2.0624522379678137e-05,-1.625506677022067e-06
-1.6837921592610644e-05,1.8113152185051305e-05,0.0002615649094876362,-1.5223287959761443e-05,0.0014124296625703094,0.0008614693244577796,1.6638009402042234e-05,0.0016024888078266862,0.0008003429379572918,0.0003911239578681232,0.00014157355798308807,0.00011468952290073295,0.00046665794787978637,-9.401848346962636e-05,2.064086121805117e-05,-1.6267965980360766e-06
-1.6850173356576937e-05,1.8126254030331153e-05,0.000261754512340801,-1.5234352990436086e-05,0.0014134535337798522,0.0008620937696758245,1.665002657085066e-05,0.0016036505443073306,0.0008009231304158551,0.000391407509639795,0.00014167620482061547,0.00011477267004642876,0.00046699620252574375,-9.408666817113524e-05,2.06558227747044e-05,-1.627977864916282e-06
-1.6861393460674615e-05,1.8138249885488835e-05,0.0002619281242531348,-1.5244485869741826e-05,0.001414391053660574,0.0008626655492139613,1.6661028685283412e-05,0.0016047143054333374,0.0008014543914187754,0.0003916671481180952,0.00014177019533901479,0.00011484880503147277,0.0004673059285143056,-9.4149103392774e-05,2.0669522467005293e-05,-1.6290595768442666e-06
-1.6871671047771107e-05,1.814923556578312e-05,0.00026208712927374843,-1.5253767180833112e-05,0.0014152496959985246,0.0008631892214281541,1.667110373979616e-05,0.0016056885707641873,0.0008019409559425568,0.0003919049429368731,0.0001418562786846064,0.00011491853473573655,0.00046758959510645904,-9.420628665917032e-05,2.06820695136253e-05,-1.6300503440047713e-06
-1.688109019343271e-05,1.8159301453006532e-05,0.0002622328328995622,-1.52622729282789e-05,0.0014160365103983604,0.0008636690859592249,1.6680334741848735e-05,0.0016065813385760538,0.0008023868185949988,0.0003921228462613494,0.00014193516148111794,0.00011498243159313798,0.0004678495314208913,-9.425868725238553e-05,2.0693566934539906e-05,-1.6309582875856948e-06
-1.6889729905924493e-05,1.8168532495485402e-05,0.0002623664620753051,-1.5270074538062654e-05,0.0014167581222833427,0.0008641091837328545,1.6688799711905502e-05,0.0016074001258617905,0.0008027957336151963,0.0003923226927881169,0.000142007507829685,0.00011504103359164165,0.0004680879264339894,-9.430674621191464e-05,2.0704111551028604e-05,-1.6317910397780936e-06
-1.6897664126210414e-05,1.8177008208079855e-05,0.0002624891651935151,-1.5277238857582367e-05,0.0014174207328953386,0.000864513296959581,1.6696571683435092e-05,0.0016081519683309403,0.0008031712148735384,0.0003925061997451397,0.00014207393930885047,0.00011509484427325812,0.000468306828979841,-9.43508763346863e-05,2.071379398567488e-05,-1.6325557437761822e-06
-1.6904961727953225e-05,1.818480267218374e-05,0.00026260201209453915,-1.5283828155650538e-05,0.0014180301192948217,0.0008648849491348008,1.670371870291047e-05,0.0016088434204097348,0.0008035165358717106,0.00039267496689175387,0.00014213503497456499,0.00011514433273404487,0.00046850814775023324,-9.43914621750628e-05,2.072269866236624e-05,-1.6332590537773328e-06
-1.6911712592657903e-05,1.8192012548212806e-05,0.00026270639875724654,-1.528992369047328e-05,0.0014185938196941575,0.0008652287379443519,1.6710329550179633e-05,0.001609483034665919,0.0008038359680871139,0.0003928310816826717,0.00014219155041710882,0.00011519011108083695,0.00046869437331169663,-9.442900552421584e-05,2.0730935742182568e-05,-1.6339096527905486e-06
-1.691801582096138e-05,1.819874421806639e-05,0.0002628038625203662,-1.529561502324128e-05,0.0014191201357313487,0.0008655497267161786,1.6716501887622574e-05,0.0016100802300536223,0.0008041342157116598,0.00039297684304307677,0.00014224431780620974,0.00011523285343951253,0.0004688682484178539,-9.446405906485082e-05,2.0738626541068322e-05,-1.634517107843586e-06
-1.692388261475349e-05,1.8205009465680995e-05,0.0002628945749307556,-1.5300912240625584e-05,0.0014196099938298646,0.0008658484803985457,1.6722246480187755e-05,0.0016106360579991117,0.0008044118037877811,0.0003931125076061219,0.000142293430072909,0.00011527263506671984,0.00046903007906935566,-9.44966845702077e-05,2.0745784593991765e-05,-1.635082492796356e-06
