E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3
0.0019965277,0.0019983654,0.0020002392,0.0019929335,0.0023856862,0.0023500377,0.0023207068,0.0023688474,0.003805399,0.0037943397,0.003787498
0.0020339792,0.0020359012,0.0020378688,0.0020302192,0.0024146955,0.0023775625,0.0023470467,0.002397156,0.003903598,0.003891971,0.0038847798
0.0020713368,0.0020733455,0.00207541,0.0020674067,0.00244329,0.0024046411,0.002372918,0.0024250355,0.00400273,0.0039905156,0.0039829635
0.0021085937,0.0021106913,0.0021128554,0.002104489,0.002471474,0.0024312781,0.0023983251,0.0024524897,0.0041027837,0.0040899627,0.004082038
0.002145743,0.0021479316,0.0021501984,0.0021414591,0.0024992516,0.0024574779,0.0024232732,0.0024795232,0.0042037484,0.004190301,0.004181992
0.002182778,0.00218506,0.0021874325,0.0021783106,0.0025266272,0.002483245,0.0024477672,0.0025061404,0.0043056137,0.00429152,0.004282814
0.0022196923,0.00222207,0.0022245513,0.0022150371,0.0025536055,0.0025085844,0.002471812,0.0025323462,0.004408369,0.004393609,0.0043844935
0.00225648,0.0022589557,0.0022615488,0.0022516327,0.002580191,0.002533501,0.0024954134,0.0025581454,0.004512003,0.0044965562,0.0044870195
0.0022931353,0.0022957113,0.002298419,0.0022880915,0.0026063889,0.002558,0.0025185766,0.002583543,0.0046165064,0.004600352,0.004590381
0.0023296524,0.002332331,0.0023351563,0.0023244077,0.0026322037,0.0025820865,0.0025413074,0.0026085442,0.0047218683,0.0047049853,0.0046945675
0.0023660262,0.0023688094,0.0023717557,0.0023605758,0.0026576407,0.002605766,0.0025636114,0.002633154,0.004828078,0.004810446,0.004799568
0.0024022511,0.0024051415,0.0024082116,0.002396591,0.002682705,0.002629044,0.0025854944,0.0026573776,0.0049351263,0.0049167234,0.0049053724
0.0024383224,0.0024413222,0.0024445192,0.002432448,0.0027074018,0.002651926,0.0026069623,0.0026812206,0.005043003,0.005023807,0.00501197
0.0024742354,0.0024773467,0.0024806738,0.0024681424,0.0027317363,0.0026744173,0.0026280212,0.0027046883,0.005151697,0.0051316866,0.0051193507
0.0025099854,0.0025132105,0.0025166709,0.0025036696,0.0027557136,0.0026965237,0.002648677,0.0027277863,0.0052611995,0.0052403524,0.005227504
0.002545568,0.0025489093,0.002552506,0.002539025,0.0027793392,0.0027182507,0.0026689358,0.00275052,0.0053715003,0.005349794,0.005336419
0.002580979,0.0025844388,0.0025881752,0.0025742045,0.0028026183,0.0027396043,0.0026888037,0.0027728947,0.0054825894,0.005460001,0.0054460866
0.0026162143,0.002619795,0.0026236742,0.0026092043,0.0028255563,0.00276059,0.0027082867,0.002794916,0.005594457,0.005570964,0.0055564963
0.0026512705,0.002654974,0.0026589993,0.0026440206,0.0028481584,0.0027812135,0.0027273912,0.0028165898,0.0057070935,0.0056826733,0.005667638
