E1,E2,E3,E4
0.00022670176211256693,0.000284727975141939,0.00040515829112395277,1.1233398094762273e-05
0.00022670186146783971,0.00028472810174958065,0.00040515846232632997,1.1233398094762273e-05
0.00022670197186145627,0.00028472824242331194,0.00040515865254923294,1.1233398094762273e-05
0.00022670209316687408,0.00028472839700188063,0.0004051588615746123,1.1233398094762273e-05
0.00022670222524744132,0.00028472856531115226,0.00040515908916699897,1.1233398094762273e-05
0.00022670236795639692,0.0002847287471641101,0.0004051593350735041,1.1233398094762273e-05
0.00022670252113687049,0.0002847289423608552,0.00040515959902381936,1.1233398094762273e-05
0.0002267026846218823,0.0002847291506886066,0.0004051598807302168,1.1233398094762273e-05
0.00022670285823434347,0.0002847293719217009,0.0004051601798875488,1.1233398094762273e-05
0.00022670304178705572,0.0002847296058215927,0.0004051604961732481,1.1233398094762273e-05
0.00022670323508271154,0.0002847298521368544,0.0004051608292473277,1.1233398094762273e-05
0.00022670343791389409,0.000284730110603176,0.00040516117875238113,1.1233398094762273e-05
0.0002267036500630773,0.00028473038094336547,0.0004051615443135822,1.1233398094762273e-05
0.00022670387130262573,0.0002847306628673486,0.00040516192553868505,1.1233398094762273e-05
0.00022670410139479473,0.0002847309560721689,0.00040516232201802426,1.1233398094762273e-05
0.00022670434009173037,0.00028473126024198777,0.00040516273332451475,1.1233398094762273e-05
0.0002267045871354694,0.0002847315750480843,0.0004051631590136517,1.1233398094762273e-05
0.00022670484225793927,0.0002847319001488556,0.00040516359862351095,1.1233398094762273e-05
0.0002267051051809582,0.00028473223518981624,0.00040516405167474826,1.1233398094762273e-05
0.000226705375616235,0.00028473257980359896,0.0004051645176706002,1.1233398094762273e-05
0.00022670565326536938,0.00028473293360995405,0.0004051649960968833,1.1233398094762273e-05
0.00022670593781985162,0.0002847332962157497,0.0004051654864219949,1.1233398094762273e-05
0.00022670622896106275,0.0002847336672149719,0.0004051659880969122,1.1233398094762273e-05
0.00022670652636027456,0.0002847340461887245,0.0004051665005551932,1.1233398094762273e-05
0.00022670682967864948,0.00028473443270522904,0.0004051670232129759,1.1233398094762273e-05
0.00022670713856724073,0.00028473482631982493,0.0004051675554689791,1.1233398094762273e-05
0.00022670745266699217,0.0002847352265749694,0.00040516809670450147,1.1233398094762273e-05
0.0002267077716087384,0.00028473563300023745,0.0004051686462834224,1.1233398094762273e-05
0.00022670809501320477,0.00028473604511232187,0.00040516920355220155,1.1233398094762273e-05
0.00022670842249100735,0.0002847364624150333,0.00040516976783987885,1.1233398094762273e-05
0.00022670875364265284,0.0002847368843993002,0.0004051703384580746,1.1233398094762273e-05
0.00022670908805853872,0.0002847373105431688,0.00040517091470098965,1.1233398094762273e-05
0.00022670942531895314,0.00028473774031180304,0.0004051714958454051,1.1233398094762273e-05
0.00022670976499407505,0.0002847381731574849,0.0004051720811506823,1.1233398094762273e-05
0.00022671010664397404,0.00028473860851961397,0.00040517266985876316,1.1233398094762273e-05
0.00022671044981861042,0.00028473904582470763,0.0004051732611941698,1.1233398094762273e-05
0.00022671079405783522,0.00028473948448640125,0.0004051738543640048,1.1233398094762273e-05
0.00022671113889139022,0.0002847399239054478,0.00040517444855795104,1.1233398094762273e-05
0.00022671148383890784,0.00028474036346971815,0.0004051750429482718,1.1233398094762273e-05
0.0002267118284099113,0.00028474080255420106,0.0004051756366898107,1.1233398094762273e-05
0.00022671217210381444,0.0002847412405210029,0.00040517622891999183,1.1233398094762273e-05
0.00022671251440992195,0.000284741676719348,0.00040517681875881946,1.1233398094762273e-05
0.00022671285480742906,0.0002847421104855785,0.0004051774053088783,1.1233398094762273e-05
0.00022671319276542187,0.00028474254114315415,0.0004051779876553335,1.1233398094762273e-05
0.00022671352774287706,0.00028474296800265274,0.0004051785648659305,1.1233398094762273e-05
0.00022671385918866216,0.00028474339036176977,0.0004051791359909951,1.1233398094762273e-05
0.00022671418654153535,0.0002847438075053185,0.0004051797000634334,1.1233398094762273e-05
0.00022671450923014545,0.00028474421870523006,0.00040518025609873217,1.1233398094762273e-05
0.0002267148266730321,0.00028474462322055337,0.0004051808030949581,1.1233398094762273e-05
0.00022671513827862566,0.0002847450202974551,0.00040518134003275847,1.1233398094762273e-05
0.0002267154434452471,0.00028474540916921987,0.0004051818658753611,1.1233398094762273e-05
0.0002267157415611082,0.00028474578905624996,0.00040518237956857386,1.1233398094762273e-05
0.00022671603200431138,0.0002847461591660654,0.000405182880040785,1.1233398094762273e-05
0.00022671631414284988,0.0002847465186933043,0.00040518336620296345,1.1233398094762273e-05
0.0002267165873346075,0.0002847468668197223,0.0004051838369486582,1.1233398094762273e-05
0.00022671685092735897,0.0002847472027141929,0.0004051842911539987,1.1233398094762273e-05
0.00022671710425876948,0.0002847475255327076,0.00040518472767769485,1.1233398094762273e-05
0.00022671734665639514,0.0002847478344183754,0.00040518514536103665,1.1233398094762273e-05
0.00022671757743768266,0.0002847481285014234,0.0004051855430278948,1.1233398094762273e-05
0.0002267177959099695,0.0002847484068991962,0.0004051859194847201,1.1233398094762273e-05
0.00022671800137048385,0.00028474866871615654,0.000405186273520544,1.1233398094762273e-05
0.00022671819310634455,0.00028474891304388467,0.0004051866039069779,1.1233398094762273e-05
0.00022671837039456126,0.00028474913896107886,0.00040518690939821394,1.1233398094762273e-05
0.00022671853250203424,0.00028474934553355505,0.00040518718873102446,1.1233398094762273e-05
0.00022671867868555458,0.00028474953181424704,0.00040518744062476215,1.1233398094762273e-05
0.000226718808191804,0.00028474969684320645,0.0004051876637813601,1.1233398094762273e-05
0.0002267189202573549,0.0002847498396476026,0.0004051878568853318,1.1233398094762273e-05
0.0002267190141086705,0.00028474995924172267,0.0004051880186037711,1.1233398094762273e-05
0.00022671908896210473,0.00028475005462697185,0.000405188147586352,1.1233398094762273e-05
0.00022671914402390213,0.00028475012479187275,0.00040518824246532924,1.1233398094762273e-05
0.000226719178490198,0.00028475016871206614,0.00040518830185553765,1.1233398094762273e-05
0.00022671919154701838,0.00028475018535031036,0.0004051883243543925,1.1233398094762273e-05
0.00022671918237028002,0.0002847501736564817,0.00040518830854188937,1.1233398094762273e-05
0.0002267191501257904,0.00028475013256757406,0.0004051882529806043,1.1233398094762273e-05
0.00022671909396924765,0.0002847500610076994,0.0004051881562156937,1.1233398094762273e-05
0.00022671901304624064,0.0002847499578880873,0.0004051880167748942,1.1233398094762273e-05
0.00022671890649224904,0.0002847498221070853,0.000405187833168523,1.1233398094762273e-05
0.0002267187734326431,0.00028474965255015854,0.0004051876038894775,1.1233398094762273e-05
0.0002267186129826838,0.0002847494480898901,0.0004051873274132354,1.1233398094762273e-05
0.000226718424247523,0.0002847492075859809,0.00040518700219785507,1.1233398094762273e-05
0.00022671820957375087,0.0002847489340286806,0.0004051866322868287,1.1233398094762273e-05
0.0002267179849707595,0.0002847486478186772,0.0004051862452664913,1.1233398094762273e-05
0.0002267177531247606,0.0002847483523789943,0.000405185845765543,1.1233398094762273e-05
0.0002267175144983846,0.0002847480482991569,0.00040518543458115477,1.1233398094762273e-05
0.0002267172695471769,0.00028474773615966173,0.00040518501249828915,1.1233398094762273e-05
0.00022671701871959793,0.0002847474165319771,0.0004051845802897002,1.1233398094762273e-05
0.00022671676245702304,0.00028474708997854313,0.0004051841387159337,1.1233398094762273e-05
0.0002267165011937428,0.0002847467570527714,0.0004051836885253272,1.1233398094762273e-05
0.00022671623535696245,0.0002847464182990452,0.00040518323045400965,1.1233398094762273e-05
0.00022671596536680253,0.00028474607425271953,0.00040518276522590177,1.1233398094762273e-05
0.00022671569163629836,0.00028474572544012105,0.00040518229355271596,1.1233398094762273e-05
0.0002267154145714004,0.000284745372378548,0.0004051818161339562,1.1233398094762273e-05
0.000226715134570974,0.0002847450155762704,0.00040518133365691813,1.1233398094762273e-05
0.00022671485202679958,0.0002847446555325297,0.00040518084679668897,1.1233398094762273e-05
0.00022671456732357252,0.00028474429273753926,0.00040518035621614766,1.1233398094762273e-05
0.00022671428083890317,0.00028474392767248387,0.0004051798625659647,1.1233398094762273e-05
0.00022671399294331697,0.00028474356080952014,0.0004051793664846024,1.1233398094762273e-05
0.00022671370400025427,0.0002847431926117763,0.00040517886859831444,1.1233398094762273e-05
0.00022671341436607045,0.00028474282353335213,0.0004051783695211463,1.1233398094762273e-05
0.0002267131243900359,0.0002847424540193192,0.0004051778698549351,1.1233398094762273e-05
0.00022671283441433592,0.00028474208450572066,0.00040517737018930965,1.1233398094762273e-05
0.00022671254477407094,0.0002847417154195714,0.0004051768711016903,1.1233398094762273e-05
0.00022671225579725632,0.0002847413471788577,0.00040517637315728896,1.1233398094762273e-05
0.00022671196780482233,0.0002847409801925379,0.0004051758769091094,1.1233398094762273e-05
0.00022671168111061443,0.0002847406148605416,0.0004051753828979469,1.1233398094762273e-05
0.00022671139602139292,0.00028474025157377035,0.00040517489165238843,1.1233398094762273e-05
0.00022671111283683313,0.00028473989071409726,0.0004051744036888124,1.1233398094762273e-05
0.00022671083184952544,0.00028473953265436696,0.0004051739195113893,1.1233398094762273e-05
0.00022671055334497518,0.0002847391777583959,0.0004051734396120808,1.1233398094762273e-05
0.0002267102776016026,0.0002847388263809722,0.00040517296447064037,1.1233398094762273e-05
0.00022671000489074317,0.00028473847886785545,0.0004051724945546132,1.1233398094762273e-05
0.00022670973547664707,0.0002847381355557771,0.0004051720303193361,1.1233398094762273e-05
0.00022670946961647975,0.00028473779677244004,0.00040517157220793746,1.1233398094762273e-05
0.00022670920756032146,0.0002847374628365191,0.0004051711206513373,1.1233398094762273e-05
0.00022670894955116754,0.0002847371340576604,0.00040517067606824734,1.1233398094762273e-05
0.00022670869582492827,0.0002847368107364821,0.0004051702388651709,1.1233398094762273e-05
0.000226708446610429,0.0002847364931645737,0.0004051698094364029,1.1233398094762273e-05
0.00022670820212941,0.0002847361816244966,0.00040516938816403004,1.1233398094762273e-05
0.00022670796259652656,0.0002847358763897836,0.0004051689754179305,1.1233398094762273e-05
0.000226707728219349,0.0002847355777249394,0.0004051685715557742,1.1233398094762273e-05
0.00022670749919836267,0.00028473528588544015,0.0004051681769230227,1.1233398094762273e-05
0.00022670727572696774,0.0002847350011177338,0.000405167791852929,1.1233398094762273e-05
0.00022670705799147958,0.00028473472365923993,0.0004051674166665381,1.1233398094762273e-05
0.00022670684617112844,0.00028473445373834966,0.00040516705167268637,1.1233398094762273e-05
0.0002267066404380596,0.00028473419157442595,0.00040516669716800187,1.1233398094762273e-05
0.00022670644095733333,0.0002847339373778032,0.00040516635343690435,1.1233398094762273e-05
0.00022670624788692493,0.00028473369134978765,0.0004051660207516052,1.1233398094762273e-05
0.00022670606137772462,0.0002847334536826571,0.00040516569937210735,1.1233398094762273e-05
0.00022670588157353773,0.000284733224559661,0.00040516538954620543,1.1233398094762273e-05
0.00022670570861108442,0.0002847330041550205,0.00040516509150948584,1.1233398094762273e-05
0.00022670554262000004,0.00028473279263392843,0.0004051648054853264,1.1233398094762273e-05
0.0002267053837228348,0.0002847325901525491,0.00040516453168489664,1.1233398094762273e-05
0.00022670523203505394,0.0002847323968580188,0.00040516427030715785,1.1233398094762273e-05
0.00022670508766503772,0.00028473221288844504,0.0004051640215388628,1.1233398094762273e-05
0.0002267049507140814,0.00028473203837290733,0.000405163785554556,1.1233398094762273e-05
0.0002267048212763952,0.0002847318734314567,0.0004051635625165736,1.1233398094762273e-05
0.00022670469943910428,0.00028473171817511593,0.0004051633525750432,1.1233398094762273e-05
0.000226704585282249,0.00028473157270587923,0.00040516315586788435,1.1233398094762273e-05
0.0002267044788787845,0.0002847314371167128,0.00040516297252080806,1.1233398094762273e-05
0.00022670438029458103,0.0002847313114915541,0.0004051628026473169,1.1233398094762273e-05
0.00022670428958842381,0.0002847311959053127,0.00040516264634870533,1.1233398094762273e-05
0.00022670420681201303,0.0002847310904238693,0.0004051625037140592,1.1233398094762273e-05
0.00022670413200996393,0.0002847309951040767,0.00040516237482025614,1.1233398094762273e-05
0.00022670406521980676,0.00028473090999375913,0.00040516225973196535,1.1233398094762273e-05
0.0002267040064719866,0.0002847308351317125,0.0004051621585016477,1.1233398094762273e-05
0.00022670395578986373,0.0002847307705477045,0.0004051620711695557,1.1233398094762273e-05
0.00022670391318971338,0.00028473071626247426,0.00040516199776373347,1.1233398094762273e-05
0.00022670387868072565,0.0002847306722877327,0.00040516193830001686,1.1233398094762273e-05
0.00022670385226500583,0.00028473063862616244,0.0004051618927820333,1.1233398094762273e-05
0.00022670383393757403,0.0002847306152714176,0.00040516186120120173,1.1233398094762273e-05
0.00022670382368636545,0.0002847306022081241,0.00040516184353673305,1.1233398094762273e-05
0.00022670382149223028,0.0002847305994118794,0.0004051618397556294,1.1233398094762273e-05
0.0002267038273289337,0.0002847306068492527,0.00040516184981268487,1.1233398094762273e-05
0.00022670384116315587,0.0002847306244777848,0.0004051618736504851,1.1233398094762273e-05
0.0002267038629544919,0.00028473065224598825,0.0004051619111994073,1.1233398094762273e-05
0.00022670389265545205,0.0002847306900933471,0.0004051619623776204,1.1233398094762273e-05
0.00022670393021146143,0.00028473073795031714,0.0004051620270910849,1.1233398094762273e-05
0.0002267039755608602,0.0002847307957383258,0.00040516210523355297,1.1233398094762273e-05
0.00022670402863490352,0.0002847308633697722,0.00040516219668656854,1.1233398094762273e-05
0.00022670408935776152,0.0002847309407480271,0.0004051623013194669,1.1233398094762273e-05
0.00022670415764651936,0.00028473102776743276,0.0004051624189893753,1.1233398094762273e-05
0.0002267042334111772,0.0002847311243133034,0.0004051625495412124,1.1233398094762273e-05
0.00022670431655465016,0.00028473123026192463,0.0004051626928076886,1.1233398094762273e-05
0.00022670440697276835,0.00028473134548055387,0.00040516284860930585,1.1233398094762273e-05
0.0002267045045542769,0.0002847314698274201,0.0004051630167543578,1.1233398094762273e-05
0.00022670460918083597,0.000284731603151724,0.0004051631970389298,1.1233398094762273e-05
0.00022670472072702067,0.0002847317452936379,0.00040516338924689887,1.1233398094762273e-05
0.0002267048390603211,0.0002847318960843057,0.0004051635931499334,1.1233398094762273e-05
0.0002267049640411424,0.00028473205534584314,0.00040516380850749375,1.1233398094762273e-05
0.00022670509552280468,0.00028473222289133744,0.00040516403506683167,1.1233398094762273e-05
0.000226705233351543,0.0002847323985248475,0.00040516427256299064,1.1233398094762273e-05
0.00022670537736650751,0.000284732582041404,0.0004051645207188059,1.1233398094762273e-05
0.00022670552739976333,0.0002847327732270091,0.000405164779244904,1.1233398094762273e-05
0.0002267056832762905,0.00028473297185863675,0.00040516504783970364,1.1233398094762273e-05
0.00022670584481398413,0.00028473317770423247,0.0004051653261894147,1.1233398094762273e-05
0.00022670601182365435,0.00028473339052271346,0.0004051656139680388,1.1233398094762273e-05
0.0002267061841090262,0.00028473361006396865,0.00040516591083736937,1.1233398094762273e-05
0.00022670636146673978,0.00028473383606885847,0.0004051662164469914,1.1233398094762273e-05
0.00022670654368635017,0.0002847340682692152,0.00040516653043428134,1.1233398094762273e-05
0.00022670673055032742,0.00028473430638784253,0.0004051668524244076,1.1233398094762273e-05
0.0002267069218340566,0.00028473455013851593,0.00040516718203033,1.1233398094762273e-05
0.00022670711730583782,0.0002847347992259827,0.00040516751885280003,1.1233398094762273e-05
0.0002267073167268861,0.00028473505334596143,0.00040516786248036084,1.1233398094762273e-05
0.00022670751985133153,0.00028473531218514264,0.0004051682124893473,1.1233398094762273e-05
0.00022670772642621918,0.00028473557542118844,0.0004051685684438858,1.1233398094762273e-05
0.000226707936191509,0.00028473584272273257,0.00040516892989589436,1.1233398094762273e-05
0.00022670814888007618,0.00028473611374938036,0.0004051692963850828,1.1233398094762273e-05
0.00022670836421771065,0.0002847363881517089,0.00040516966743895245,1.1233398094762273e-05
0.00022670858192311752,0.000284736665571267,0.0004051700425727963,1.1233398094762273e-05
0.0002267088017079168,0.00028473694564057486,0.0004051704212896989,1.1233398094762273e-05
0.00022670902327664354,0.0002847372279831246,0.0004051708030805367,1.1233398094762273e-05
0.0002267092463267477,0.0002847375122133798,0.00040517118742397745,1.1233398094762273e-05
0.00022670947054859443,0.00028473779793677587,0.00040517157378648075,1.1233398094762273e-05
0.00022670969562546366,0.0002847380847497197,0.0004051719616222979,1.1233398094762273e-05
0.0002267099212335504,0.00028473837223959005,0.00040517235037347153,1.1233398094762273e-05
0.00022671014704196473,0.00028473865998473704,0.00040517273946983625,1.1233398094762273e-05
0.0002267103727127316,0.0002847389475544827,0.0004051731283290181,1.1233398094762273e-05
0.00022671059790079108,0.00028473923450912067,0.00040517351635643487,1.1233398094762273e-05
0.00022671082225399813,0.0002847395203999161,0.000405173902945296,1.1233398094762273e-05
0.00022671104541312277,0.0002847398047691059,0.00040517428747660237,1.1233398094762273e-05
0.00022671126701184996,0.00028474008714989864,0.0004051746693191467,1.1233398094762273e-05
0.0002267114866767797,0.00028474036706647456,0.00040517504782951343,1.1233398094762273e-05
0.00022671170402742706,0.00028474064403398544,0.00040517542235207836,1.1233398094762273e-05
0.0002267119186762219,0.0002847409175585549,0.00040517579221900906,1.1233398094762273e-05
0.0002267121302285093,0.00028474118713727804,0.0004051761567502649,1.1233398094762273e-05
0.00022671233828254917,0.0002847414522582217,0.0004051765152535965,1.1233398094762273e-05
0.00022671254242951657,0.00028474171240042427,0.00040517686702454665,1.1233398094762273e-05
0.00022671274225350135,0.0002847419670338961,0.0004051772113464493,1.1233398094762273e-05
0.0002267129373315086,0.0002847422156196187,0.0004051775474904302,1.1233398094762273e-05
0.00022671312723345817,0.0002847424576095458,0.000405177874715407,1.1233398094762273e-05
0.00022671331152218513,0.0002847426924466022,0.0004051781922680885,1.1233398094762273e-05
0.00022671348975343932,0.0002847429195646848,0.0004051784993829755,1.1233398094762273e-05
0.00022671366147588578,0.00028474313838866203,0.0004051787952823604,1.1233398094762273e-05
0.00022671382623110444,0.00028474334833437383,0.0004051790791763271,1.1233398094762273e-05
0.0002267139835535902,0.000284743548808632,0.0004051793502627511,1.1233398094762273e-05
0.00022671413297075307,0.0002847437392092199,0.00040517960772729994,1.1233398094762273e-05
0.00022671427400291791,0.00028474391892489246,0.0004051798507434323,1.1233398094762273e-05
0.00022671440616332475,0.0002847440873353764,0.00040518007847239877,1.1233398094762273e-05
0.00022671452895812842,0.0002847442438113701,0.00040518029006324154,1.1233398094762273e-05
0.0002267146418863989,0.0002847443877145435,0.00040518048465279445,1.1233398094762273e-05
0.00022671474444012108,0.0002847445183975381,0.0004051806613656828,1.1233398094762273e-05
0.00022671483610419495,0.0002847446352039674,0.0004051808193143239,1.1233398094762273e-05
0.00022671491635643532,0.00028474473746841616,0.0004051809575989263,1.1233398094762273e-05
0.0002267149846675722,0.0002847448245164411,0.00040518107530749045,1.1233398094762273e-05
0.00022671504050125044,0.0002847448956645704,0.00040518117151580835,1.1233398094762273e-05
0.00022671508331402996,0.00028474495022030394,0.0004051812452874636,1.1233398094762273e-05
0.00022671511255538567,0.00028474498748211336,0.0004051812956738315,1.1233398094762273e-05
0.0002267151276677074,0.0002847450067394418,0.0004051813217140791,1.1233398094762273e-05
0.00022671512808630014,0.0002847450072727041,0.0004051813224351648,1.1233398094762273e-05
0.00022671511323938374,0.0002847449883532868,0.0004051812968518389,1.1233398094762273e-05
0.00022671508254809306,0.00028474494924354815,0.0004051812439666432,1.1233398094762273e-05
0.000226715035426478,0.0002847448891968178,0.00040518116276991117,1.1233398094762273e-05
0.00022671497128150345,0.0002847448074573974,0.00040518105223976797,1.1233398094762273e-05
0.00022671488951304925,0.00028474470326056,0.0004051809113421304,1.1233398094762273e-05
0.0002267147895139103,0.0002847445758325504,0.00040518073903070674,1.1233398094762273e-05
0.00022671467066979648,0.00028474442439058504,0.0004051805342469971,1.1233398094762273e-05
0.000226714532864606,0.0002847442487867155,0.00040518029679094305,1.1233398094762273e-05
0.00022671438438516745,0.0002847440595807431,0.000405180040941797,1.1233398094762273e-05
0.00022671422865086323,0.0002847438611299458,0.00040517977259158736,1.1233398094762273e-05
0.00022671406605217297,0.00028474365393190874,0.00040517949241316057,1.1233398094762273e-05
0.00022671389697405088,0.00028474343847717645,0.00040517920106984223,1.1233398094762273e-05
0.00022671372179592606,0.0002847432152492525,0.0004051788992154372,1.1233398094762273e-05
0.00022671354089170233,0.0002847429847245999,0.00040517858749422977,1.1233398094762273e-05
0.0002267133546297582,0.00028474274737264065,0.00040517826654098326,1.1233398094762273e-05
0.00022671316337294698,0.000284742503655756,0.0004051779369809405,1.1233398094762273e-05
0.00022671296747859665,0.0002847422540292864,0.0004051775994298234,1.1233398094762273e-05
0.00022671276729851003,0.0002847419989415317,0.00040517725449383323,1.1233398094762273e-05
0.00022671256317896457,0.0002847417388337506,0.00040517690276965063,1.1233398094762273e-05
0.00022671235546071255,0.00028474147414016135,0.00040517654484443534,1.1233398094762273e-05
0.00022671214447898098,0.0002847412052879412,0.0004051761812958265,1.1233398094762273e-05
0.00022671193056347154,0.00028474093269722654,0.00040517581269194236,1.1233398094762273e-05
0.00022671171403836077,0.0002847406567811133,0.0004051754395913806,1.1233398094762273e-05
0.0002267114952222999,0.00028474037794565623,0.00040517506254321824,1.1233398094762273e-05
0.00022671127442841483,0.0002847400965898695,0.0004051746820870114,1.1233398094762273e-05
0.00022671105196430628,0.0002847398131057265,0.0004051742987527954,1.1233398094762273e-05
0.00022671082813204973,0.0002847395278781597,0.00040517391306108506,1.1233398094762273e-05
0.00022671060322819537,0.0002847392412850609,0.00040517352552287445,1.1233398094762273e-05
0.00022671037754376812,0.0002847389536972809,0.00040517313663963677,1.1233398094762273e-05
0.0002267101513642676,0.00028473866547863,0.00040517274690332454,1.1233398094762273e-05
0.00022670992496966834,0.0002847383769858775,0.0004051723567963696,1.1233398094762273e-05
0.00022670969863441943,0.0002847380885687519,0.000405171966791683,1.1233398094762273e-05
0.0002267094726274448,0.00028473780056994114,0.0004051715773526552,1.1233398094762273e-05
0.00022670924721214302,0.00028473751332509204,0.00040517118893315576,1.1233398094762273e-05
0.00022670902264638755,0.0002847372271628108,0.0004051708019775336,1.1233398094762273e-05
0.00022670879918252652,0.0002847369424046627,0.0004051704169206169,1.1233398094762273e-05
0.0002267085770673828,0.00028473665936517255,0.0004051700341877131,1.1233398094762273e-05
0.000226708356542254,0.000284736378351824,0.00040516965419460895,1.1233398094762273e-05
0.00022670813784291243,0.00028473609966506,0.00040516927734757046,1.1233398094762273e-05
0.00022670792119960524,0.0002847358235982829,0.00040516890404334287,1.1233398094762273e-05
0.0002267077068370543,0.000284735550437854,0.00040516853466915077,1.1233398094762273e-05
0.0002267074949744561,0.0002847352804630939,0.0004051681696026979,1.1233398094762273e-05
0.00022670728582548208,0.00028473501394628243,0.0004051678092121674,1.1233398094762273e-05
0.0002267070795982782,0.00028473475115265866,0.0004051674538562216,1.1233398094762273e-05
0.00022670687649546537,0.00028473449234042074,0.0004051671038840022,1.1233398094762273e-05
0.0002267066767141391,0.00028473423776072623,0.00040516675963513007,1.1233398094762273e-05
0.00022670648044586963,0.0002847339876576916,0.0004051664214397054,1.1233398094762273e-05
0.0002267062878767021,0.00028473374226839276,0.0004051660896183076,1.1233398094762273e-05
0.00022670609918715623,0.0002847335018228648,0.0004051657644819955,1.1233398094762273e-05
0.00022670591455222657,0.0002847332665441019,0.0004051654463323069,1.1233398094762273e-05
0.00022670573414138235,0.0002847330366480576,0.0004051651354612593,1.1233398094762273e-05
0.00022670555811856762,0.00028473281234364444,0.0004051648321513492,1.1233398094762273e-05
0.00022670538664220112,0.0002847325938327344,0.0004051645366755523,1.1233398094762273e-05
0.00022670521986517634,0.00028473238131015847,0.0004051642492973238,1.1233398094762273e-05
0.0002267050579348615,0.000284732174963707,0.00040516397027059797,1.1233398094762273e-05
0.00022670490099309962,0.0002847319749741294,0.0004051636998397886,1.1233398094762273e-05
0.00022670474917620834,0.0002847317815151344,0.00040516343823978837,1.1233398094762273e-05
0.00022670460261498023,0.00028473159475338986,0.0004051631856959697,1.1233398094762273e-05
0.0002267044614346824,0.0002847314148485229,0.0004051629424241839,1.1233398094762273e-05
0.0002267043257550569,0.00028473124195311985,0.00040516270863076174,1.1233398094762273e-05
0.00022670419569032033,0.0002847310762127261,0.00040516248451251326,1.1233398094762273e-05
0.00022670407134916414,0.0002847309177658465,0.00040516227025672773,1.1233398094762273e-05
0.00022670395283475454,0.000284730766743945,0.0004051620660411736,1.1233398094762273e-05
0.0002267038402447324,0.0002847306232714445,0.00040516187203409876,1.1233398094762273e-05
0.00022670373367121344,0.00028473048746572747,0.0004051616883942303,1.1233398094762273e-05
0.00022670363320078803,0.0002847303594371355,0.0004051615152707746,1.1233398094762273e-05
0.00022670353891452133,0.00028473023928896925,0.00040516135280341725,1.1233398094762273e-05
0.0002267034508879532,0.0002847301271174886,0.0004051612011223232,1.1233398094762273e-05
0.00022670336919109824,0.0002847300230119128,0.00040516106034813666,1.1233398094762273e-05
0.00022670329388844594,0.00028472992705442016,0.000405160930591981,1.1233398094762273e-05
0.00022670322503896026,0.00028472983932014827,0.00040516081195545903,1.1233398094762273e-05
0.00022670316269608021,0.0002847297598771939,0.00040516070453065273,1.1233398094762273e-05
0.00022670310690771928,0.0002847296887866129,0.00040516060840012336,1.1233398094762273e-05
0.00022670305771626588,0.00028472962610242056,0.0004051605236369115,1.1233398094762273e-05
0.00022670301515858305,0.00028472957187159126,0.000405160450304537,1.1233398094762273e-05
0.00022670297926600863,0.00028472952613405847,0.00040516038845699883,1.1233398094762273e-05
0.0002267029500643552,0.00028472948892271514,0.0004051603381387755,1.1233398094762273e-05
0.00022670292757391003,0.00028472946026341316,0.00040516029938482455,1.1233398094762273e-05
0.00022670291180943523,0.00028472944017496376,0.00040516027222058294,1.1233398094762273e-05
0.00022670290278016758,0.00028472942866913725,0.0004051602566619668,1.1233398094762273e-05
0.00022670290048981863,0.0002847294257506634,0.00040516025271537164,1.1233398094762273e-05
0.0002267029049365746,0.0002847294314172309,0.0004051602603776722,1.1233398094762273e-05
0.0002267029161130966,0.00028472944565948783,0.0004051602796362225,1.1233398094762273e-05
0.00022670293400652036,0.0002847294684610414,0.0004051603104688558,1.1233398094762273e-05
0.00022670295859845635,0.000284729499798458,0.00040516035284388454,1.1233398094762273e-05
0.0002267029898649899,0.00028472953964126327,0.00040516040672010074,1.1233398094762273e-05
0.00022670302777668094,0.00028472958795194213,0.00040516047204677526,1.1233398094762273e-05
0.0002267030722985642,0.00028472964468593854,0.00040516054876365876,1.1233398094762273e-05
0.0002267031233901492,0.0002847297097916558,0.00040516063680098066,1.1233398094762273e-05
0.00022670318100542015,0.0002847297832104563,0.0004051607360794499,1.1233398094762273e-05
0.000226703245092836,0.0002847298648766618,0.0004051608465102547,1.1233398094762273e-05
0.0002267033155953305,0.000284729954717553,0.0004051609679950626,1.1233398094762273e-05
0.00022670339245031202,0.00028473005265337013,0.00040516110042602017,1.1233398094762273e-05
0.00022670347558966382,0.0002847301585973124,0.00040516124368575356,1.1233398094762273e-05
0.00022670356493974383,0.00028473027245553824,0.00040516139764736796,1.1233398094762273e-05
0.00022670366042138463,0.00028473039412716544,0.00040516156217444796,1.1233398094762273e-05
0.00022670376194989378,0.0002847305235042708,0.0004051617371210574,1.1233398094762273e-05
0.00022670386943505333,0.00028473066047189047,0.0004051619223317393,1.1233398094762273e-05
0.00022670398278112024,0.00028473080490801976,0.00040516211764151614,1.1233398094762273e-05
0.00022670410188682611,0.00028473095668361315,0.00040516232287588947,1.1233398094762273e-05
0.00022670422664537742,0.0002847311156625843,0.0004051625378508403,1.1233398094762273e-05
0.00022670435694445518,0.0002847312817018062,0.0004051627623728287,1.1233398094762273e-05
0.00022670449266621535,0.0002847314546511109,0.00040516299623879424,1.1233398094762273e-05
0.0002267046336872885,0.0002847316343532898,0.00040516323923615557,1.1233398094762273e-05
0.00022670477987878003,0.00028473182064409335,0.00040516349114281077,1.1233398094762273e-05
